,Name,Tweet
384,Alexandria Cortez,Here’s what we have to say to all of America’s men and women falling in the grips of hatred and white supremacy:C…
385,Alexandria Cortez,#WheresMitch on HR8#WheresMitch on the Charleston Loophole#WheresMitch on the Violence Against Women ActBoys wi…
386,Alexandria Cortez,"“Boys will be boys.”Is that also the reason why you’ve chosen to block the Violence Against Women act too,…"
387,Alexandria Cortez,Toni Morrison will be remembered as one of the greatest thinkers and storytellers in our history. She gave us all…
388,Alexandria Cortez,"Incredibly powerful, must-watch moment.Thank you,"
389,Alexandria Cortez,Let this front page serve as a reminder of how white supremacy is aided by - and often relies upon - the cowardice…
390,Alexandria Cortez,Hey @senatemajldr - these young men look like they work for you.Just wanted to clarify: are you paying for young…
391,Alexandria Cortez,"What Congress can do about exploding white supremacist terrorism: pass gun safety laws, name WS as terrorism in sta…"
392,Alexandria Cortez,"4. Also, have editors of color! Diversity not only in lowest ranks, but highest. News is behind on huge stories &amp; c…"
393,Alexandria Cortez,"3. Don’t let Neo-Nazis on TV,to buff their image or couch racism in “reasonable”-seeming terms/appearance!Sounds ob…"
394,Alexandria Cortez,"The reason there’s a tendency to “both sides” every issue on TV is bc the medium is incentivized for conflict, so p…"
395,Alexandria Cortez,"If I were a journalist/worked in news, this is what I’d do rn:1. Interview actual experts on white supremacy &amp; gi…"
396,Alexandria Cortez,"Using the words “invasion,” “infestation,”w respect to a specific, targeted group of people, implying they are verm…"
397,Alexandria Cortez,"Video games aren’t causing mass shootings, white supremacy is.Sadly the GOP refuse to acknowledge that, bc their…"
398,Alexandria Cortez,"The House passed HR8, a Bipartisan Background Checks Act, *5 months ago* and the Senate has yet to vote on it.It…"
399,Alexandria Cortez,Focusing on flipping the Senate should be our #1 electoral priority right now.Presidential candidates have all of…
400,Alexandria Cortez,"&amp; again, this time asking the FBI.It seems easier to label domestic, self-radicalized shooters who are Muslim as…"
401,Alexandria Cortez,"For months, we have been raising questions around how white supremacists have been able to escape terrorist labelin…"
402,Alexandria Cortez,"Many assume Neo-Nazis mainly lurk in the dark, gross, v racist &amp; misogynistic corners of 4chan.But that’s not whe…"
403,Alexandria Cortez,White supremacy has quickly turned into a domestic terror crisis in the US.They rely on you thinking “it’s not a…
404,Alexandria Cortez,"If you’re just as sick of gun violence as an American reality, it’s time to get organizing.Join a local group &amp; a…"
405,Alexandria Cortez,We can no longer bear to see gun violence &amp; mass shootings continue as a norm in America.How many deaths to gun v…
406,Alexandria Cortez,Common ground I find with (some) GOP:- Ending needless war &amp; curbing exploding military spending- Protecting civ…
407,Alexandria Cortez,Thanks to everyone who joined in tonight!
408,Alexandria Cortez,"MFW *Liz Cheney* of all people tries to offer foreign policy takes, as if an entire generation hasn’t lived through…"
409,Alexandria Cortez,Investigative journalism matters.
410,Alexandria Cortez,
411,Alexandria Cortez,"If we refuse to see and acknowledge all of our history, including the dark periods, we will repeat it. We already a…"
412,Alexandria Cortez,Predatory lending for taxi medallions have decimated the lives of NYC drivers &amp; their families. 🚕I’m tired of a v…
413,Alexandria Cortez,"To the folks outraged at the academics + experts naming our concentration camp system what it is, what else do you…"
414,Alexandria Cortez,"Ponte las pilas por 2020, porque vamos a trabajar duro y ganar en Texas 😉"
415,Alexandria Cortez,This is what sea level rise looks like.Those who argue that a #GreenNewDeal is too ambitious don’t see that glaci…
416,Alexandria Cortez,@BetteMidler Thank you! The community is truly coming together around the garden. One mother told me that gardening…
417,Alexandria Cortez,@andykopsa @AHRCNYC He showed me some! I’m holding them in these photos. The finished paintings he showed were of b…
418,Alexandria Cortez,This morning I visited the garden &amp; art center at @AHRCNYC.I was blown away by how advanced this space is: from g…
419,Alexandria Cortez,"Organizing isn’t just for elections, it’s part of community life.That’s why I strapped on my chanclas &amp; hit the s…"
420,Alexandria Cortez,These past few months I’ve discovered the joy of gardening. It’s therapeutic way to connect to the Earth &amp; our food…
421,Alexandria Cortez,
422,Alexandria Cortez,"Fossil fuel companies also ship coal ash built up in PR to often poor communities in the continental US.In PR, re…"
423,Alexandria Cortez,"This is huge problem for many communities, from PR to WV.“Coal waste” is a nice word for ash. It piles up in moun…"
424,Alexandria Cortez,Remember when GOP got all outraged &amp; fanned controversy when I pointed out how Reagan used racism as a political to…
425,Alexandria Cortez,"Anytime, @JulianCastro.Good luck to you &amp; our whole Dem field tonight!"
426,Alexandria Cortez,"“True peace is not the absence of tension; it is the presence of justice.” Thankful for the wide, intergeneration…"
427,Alexandria Cortez,The Dem House is a different approach. I’d say the House is arguably &amp; currently structured to be the most conserva…
428,Alexandria Cortez,"They literally are, &amp;this comment is what erasure looks like. HIGH TURNOUT from DEEP BLUE SEATS &amp;being competitive…"
429,Alexandria Cortez,"The point is to stem runaway income inequality, where wealth begins to automatically compound at obscene rates for…"
430,Alexandria Cortez,Wealth tax vs Cap gains tax vs 70% marginal tax over 10 million/year... ¿Por que no los tres?
431,Alexandria Cortez,"If you haven’t yet dove into the discussion on reparations, this is a great place to start. #HR40 ⬇️"
432,Alexandria Cortez,"The Green New Deal decarbonizes our economy while ensuring we leave no community behind, incl job transitions for m…"
433,Alexandria Cortez,"@tim_maliyil Debating healthcare proposals is a perfectly good-faith convo to have,&amp; we should define the terms for…"
434,Alexandria Cortez,Immigration policy isn’t about “containing a problem.”It’s about realizing the opportunity &amp; value inherent in al…
435,Alexandria Cortez,Medicare for All is single-payer healthcare. That’s it. That’s the policy.
436,Alexandria Cortez,McCarthyism is the practice of baselessly accusing political opponents of being communists as unjust grounds for ta…
437,Alexandria Cortez,"What’s strange about Rep Hice lying about this (I offered sworn testimony, incl names to corroborate) is that he +…"
438,Alexandria Cortez,"Telling working class people they are “low-skill” is an out of touch, insulting excuse for poor wages &amp; conditions.…"
439,Alexandria Cortez,"That was one of the most in-depth political interviews I’ve had in a long time, including @EBROINTHEAM asking quest…"
440,Alexandria Cortez,"Hopping on @HOT97 with @EBROINTHEAM at 8:15am!NYC, Bronx &amp; Queens: Tune in for a Congressional Update on your mor…"
441,Alexandria Cortez,"You may think the #GreenNewDeal is “too much, too soon.”But setting climate goals for 2030 isn’t due to some arbi…"
442,Alexandria Cortez,"Climate Equity means:🚰 When we talk water, we discuss Flint💨 When we talk air, we discuss BX asthma⛑ When we ta…"
443,Alexandria Cortez,A Green New Deal is more than switching to renewables.It’s about paying attention to frontline communities: every…
444,Alexandria Cortez,"Organized, civil, &amp; massive nonviolent pro-democracy direct actions have been happening in Hong Kong, too - in this…"
445,Alexandria Cortez,"By the end of the mtg, I had no idea if I made the cut.If you look at Oversight, it includes many all-stars of Co…"
446,Alexandria Cortez,He looked right at me &amp; said: “I am going to ask you plainly: Are you here to do the work?”People’s lives are at…
447,Alexandria Cortez,"Let me tell you a story about Chairman @RepCummings.Before new members are assigned to Congressional committees,…"
448,Alexandria Cortez,Okay everyone UPDATE on Equifax: for most people the better deal is 10 years of free credit monitoring.There’s ap…
449,Alexandria Cortez,Okay everyone UPDATE on Equifax: for most the better deal is probably 10 years of free credit monitoring.There’s…
450,Alexandria Cortez,And y’all think *I’m* controversial 👀
451,Alexandria Cortez,"If any little event equals “Democrats in Disarray,” what do all these GOP members dropping out at once mean?Repub…"
452,Alexandria Cortez,"Everyone: go get your check from Equifax!$125 is a nice chunk of change.Get that money and pay off a bill, sock…"
453,Alexandria Cortez,"We’re fighting for environmental justice in PR, too. Thank you @SenWarren for joining the fight! 🇵🇷"
454,Alexandria Cortez,Happy Friday! 🐶 I got visited by Aziz before the weekend ✨
455,Alexandria Cortez,One reason why drugs are so expensive: Pharma CEO pay is often tied to their stock price.That means Big Pharma sp…
456,Alexandria Cortez,*When you’re 7 months into your new job but that one guy still doesn’t know how to say your name*
457,Alexandria Cortez,Today I was asked why we should bother paying interns if they’re “getting experience for their résumé.”Here’s wha…
458,Alexandria Cortez,The notion of dismantling ICE is nowhere near as radical as the destructive 2003 decision to establish ICE - an ext…
459,Alexandria Cortez,😉
460,Alexandria Cortez,"¡Que Viva Puerto Rico! 🇵🇷This is a triumph for the people of Puerto Rico.Through unprecedented direct action, t…"
461,Alexandria Cortez,"I’ve waited tables and interviewed on live TV.He’s right. Going on TV can be stressful, but restaurant shifts are…"
462,Alexandria Cortez,Mucho mucho mucho 💖 amor 🇵🇷
463,Alexandria Cortez,Members of Congress *still* pass down stories about Bella Abzug’s legendary tenure on Capitol Hill.I just heard o…
464,Alexandria Cortez,The rule of law means *everyone* should be treated the same in the eyes of the law.That means the rich &amp; powerful…
465,Alexandria Cortez,"The climate crisis will not wait for the comfort of politicians.The consequences of a burning planet are coming,…"
466,Alexandria Cortez,"CBP is detaining *American citizens.*How would you feel trapped in a border camp, where guards wear face masks be…"
467,Alexandria Cortez,@nahmias @nypmetro “It genuinely shook me to my core”
468,Alexandria Cortez,"Notice how whenever we pursue large spending increases + tax cuts for corporations, contractors &amp; the connected, it…"
469,Alexandria Cortez,This is Trump’s goal when he uses targeted language &amp; threatens elected officials who don’t agree w/ his political…
470,Alexandria Cortez,The people have spoken. #RickyRenuncia
471,Alexandria Cortez,Once again: Rosselló must resign.
472,Alexandria Cortez,"Yesterday we held our immigration town hall, centering advocacy for immigrant communities w/ @adhikaar,@AfricansUS,…"
473,Alexandria Cortez,We fight to guarantee:- healthcare- public college &amp; student loan forgiveness- enviro protections- living wages…
474,Alexandria Cortez,Commissions are usually bipartisan investigatory bodies to deeply dive into specific events or areas of US policy.…
475,Alexandria Cortez,These proposals are waiting in Congress in one form or another:- @SenGillibrand has introduced the María Commissi…
476,Alexandria Cortez,"We are going to need at least 3 major US commissions to study and propose comprehensive, restorative action:1. US…"
477,Alexandria Cortez,There are some DC ”strategists” that seem quite eager (almost wanting) to believe that Trump is a secret genius pla…
478,Alexandria Cortez,"A remarkable testament to the creativity, resilience &amp; power of the people of Puerto Rico.Jet skis, horses, pots,…"
479,Alexandria Cortez,"This is what the climate crisis is doing, and will do, to American infrastructure.This is why we need a…"
480,Alexandria Cortez,"The subway has been in crisis for some time, and it’s clearly reaching a breaking point.People are supposed to be…"
481,Alexandria Cortez,"We can no longer tolerate private equity groups taking over chain stores,stripping them for parts to close them.T…"
482,Alexandria Cortez,"There is something special and powerful happening in America. From PR🇵🇷 to Hawaii, people are coming together to…"
483,Alexandria Cortez,The people of Puerto Rico have spoken loudly and clearly for the world to hear.We must stand with la isla. Rossel…
484,Alexandria Cortez,"The GOP wants to send us back:Back towards injustice,Back to the denial of science,Back to the times when women…"
485,Alexandria Cortez,"Due to decades of inaction, insufficient action,&amp; outright denial, we are long overdue to act boldly on the climate…"
486,Alexandria Cortez,".@MikeLevinCA and I have cosponsored HR230, led and championed by @NydiaVelazquez, to ban this pesticide.Let’s wo…"
487,Alexandria Cortez,"This land is your land, This land is my land, This land was made for you and me. 🇺🇸💜#IStandWithIlhan"
488,Alexandria Cortez,"Dow, a chemical company, gave $1 million to Trump‘s inauguration.Now one of their chemicals, which is known to ca…"
489,Alexandria Cortez,"At its core, abuses at the border are not about whether some CBP officers are good or bad people.It’s about how o…"
490,Alexandria Cortez,"Bronx + Queens (&amp; all NYCers!):This serious heat wave is expected to sustain through the weekend, with heat indic…"
491,Alexandria Cortez,"Having a seat in Congress is not about individual glory - it never has been, and never will be.It’s about serving…"
492,Alexandria Cortez,Back to business.Today I questioned Acting DHS Sec McAleenan on reports that Trump offered him a pardon if he vio…
493,Alexandria Cortez,"Reminder of what people are calling the “radical, extreme-left agenda”:✅ Medicare for All✅ A Living Wage &amp; Labor…"
494,Alexandria Cortez,"In all the darkness, find the helpers.This week, *~100,000* Puerto Ricans took to unprecedented demonstrations to…"
495,Alexandria Cortez,To all those scared for our future: we can get through this better than we started.We have the power to triumph o…
496,Alexandria Cortez,"America has always embodied the story of those who seek to advance freedoms for all people, and those who try to co…"
497,Alexandria Cortez,"(Image source: @librarycongress, Little Rock, 1959. Rally at state capitol, protesting the integration of Central High School.)"
498,Alexandria Cortez,"Calling people who believe in democracy, civil + economic rights, and racial justice “communist” has a long + rich…"
499,Alexandria Cortez,"The GOP Senate needs to stop playing games and pass the 9/11 Victim’s Compensation Fund.I spoke with officers, fi…"
500,Alexandria Cortez,Scrip was used by Appalachian coal corporations to control workers by controlling their money - it was called “coal…
501,Alexandria Cortez,"The good news in getting Trump to explicitly vocalize his racism, instead of hiding it behind vague suggestions, is…"
502,Alexandria Cortez,"You’re in, @BillPascrell! ☺️💖👯‍♀️👯‍♂️"
503,Alexandria Cortez,This major House bill is being led by @RepJayapal. She’s fighting for women like my mom and girls like me.Learn m…
504,Alexandria Cortez,"My mom was a domestic worker - she cleaned houses to support our family.As a little girl, I grew up reading books…"
505,Alexandria Cortez,This decision is an injustice. It is further proof we have a criminal justice system that grants some families just…
506,Alexandria Cortez,"You’re right, Mr. President - you don’t have a racist bone in your body.You have a racist mind in your head, and…"
507,Alexandria Cortez,"Authoritarians rely on mass distortion of reality to further concentrate their power, and they will take advantage…"
508,Alexandria Cortez,"GOP often cries that guaranteeing healthcare in the US will force us to “ration” it.Thing is, we’re rationing car…"
509,Alexandria Cortez,Donald Trump has decided he does not want to be President of the United States.He does not want to be a President…
510,Alexandria Cortez,"Hey Mr. President, remember when you bragged about sexually assaulting women, talking about feeling their breasts a…"
511,Alexandria Cortez,Who’s in the Squad? Check in! ⬇️ 🙋🏽‍♂️🙋🏻‍♀️🙋🏿‍♂️🙋🏼‍♀️🦹🏼‍♀️
512,Alexandria Cortez,"You’re in, @RepTomSuozzi 💪💜"
513,Alexandria Cortez,I want to thank every single person who supports our campaign.84% of our fundraising came from small dollars. I h…
514,Alexandria Cortez,"@CoryBooker @AyannaPressley @IlhanMN @RashidaTlaib Thank you for your support, @CoryBooker"
515,Alexandria Cortez,I see @LindseyGrahamSC’s biggest issue w/ Trump’s racism is that it doesn’t go far enough - Graham wants to bring b…
516,Alexandria Cortez,@RashidaTlaib @AyannaPressley .@RepPressley is always so on point 🙌🏿🙌🏻🙌🏾🙌🏽🙌🏼
517,Alexandria Cortez,Thanks to so many people showing up to organize this week - joining Know Your Rights canvasses and sharing informat…
518,Alexandria Cortez,"Until Republican officials denounce yesterday’s explicitly racist statements (which should be easy!), we sadly have…"
519,Alexandria Cortez,"It’s important to note that the President’s words yday, telling four American Congresswomen of color “go back to yo…"
520,Alexandria Cortez,You know what we’re going to do tomorrow?Same thing we do every week. Fight for:✅ Living wages &amp; unions✅ A huma…
521,Alexandria Cortez,"As the President showed off his white nationalism for the world to see, #TeamOcasio dispatched Know Your Rights tea…"
522,Alexandria Cortez,"But you know what’s the rub of it all, Mr. President?On top of not accepting an America that elected us, you cann…"
523,Alexandria Cortez,You are angry because you can’t conceive of an America that includes us. You rely on a frightened America for your…
524,Alexandria Cortez,"You are angry because you don’t believe in an America where I represent New York 14, where the good people of Minne…"
525,Alexandria Cortez,"Mr. President, the country I “come from,” &amp; the country we all swear to, is the United States.But given how you’v…"
526,Alexandria Cortez,"Kids are taken from their families under an American flag.They are left to cough in cages, spread lice, &amp; smell o…"
527,Alexandria Cortez,"Lights are kept on all night, depriving people of humane sleep conditions.The cruelty is the point.(PS this is…"
528,Alexandria Cortez,"(Stay safe and cool everyone! It’s hot out, so check on your elderly neighbors &amp; any who may be vulnerable without A/C)"
529,Alexandria Cortez,I ♥️ NY
530,Alexandria Cortez,One of the big reasons I don’t believe we should make decisions based on “what GOP will say” is bc they are going t…
531,Alexandria Cortez,"@JungleGoldScott (Also, I hope people lay off trolling you - I’m asking honestly. For a diverse community like mine…"
532,Alexandria Cortez,@JungleGoldScott Honest question -The expert witness here testified to how facial recognition encodes racial bias…
533,Alexandria Cortez,Here’s one clip from a recent hearing on how facia recognition can make racial injustices worse (this tech does not…
534,Alexandria Cortez,We have started to sound the alarm on the way facial recognition technology is expanding in concerning says.From…
535,Alexandria Cortez,You all are the BEST 💜Our 2 Know Your Rights training canvasses have filled up - so we’re adding a third one in t…
536,Alexandria Cortez,"You can also volunteer for our Know your Rights canvass TOMORROW 4-7pm.Volunteer here - all are welcome, multilin…"
537,Alexandria Cortez,"We are here for you.NYC, it’s time to come together. We will be holding Know Your Rights canvasses TONIGHT and TO…"
538,Alexandria Cortez,“Local housing and community advocates are already wondering whether state and county officials got enough in retur…
539,Alexandria Cortez,"When we opposed using public money &amp; tax giveaways to build Amazon’s HQ2 in Queens, one of the prime concerns was d…"
540,Alexandria Cortez,"We are heartbroken to hear of the passing of Hector Figueroa, a powerful and committed labor organizer who dedicate…"
541,Alexandria Cortez,"The policies grinding three ports of entry practically to a halt are called “metering,” by the way, and it is compl…"
542,Alexandria Cortez,"When Homan says “they can come in a port of entry,” what he doesn’t say is that the admin has practically closed po…"
543,Alexandria Cortez,"Hey Mika - GOP has alleged that I am lying about the accounts of migrant women at the border, particularly about th…"
544,Alexandria Cortez,"@morningmika GOP has been stating that I am lying about the translated accounts of migrants at the border, particul…"
545,Alexandria Cortez,"Well, just as we said, Amazon quietly came to NYC without needing a dime of public money or special tax treatment.…"
546,Alexandria Cortez,
547,Alexandria Cortez,"If people come knocking, you do NOT have to open your door unless there is a signed judicial warrant.Check the si…"
548,Alexandria Cortez,"No matter who you are or what your status is, this is the United States of America - where ALL people have rights.…"
549,Alexandria Cortez,ICE will launch raids across 10 major cities this SUNDAY.Check your neighbors &amp; know your rights.Remember: no o…
550,Alexandria Cortez,132 members - incl GOP &amp; Independents - voted against creating the Dept of Homeland Security.Don’t let people rew…
551,Alexandria Cortez,"It’s really not that radical.When DHS was 1st formed by Bush 17 years ago, many members of Congress were concerne…"
552,Alexandria Cortez,"“Ocasio-Cortez’s implication is that, by raising interest rates out of a fear of illusory inflation, the Fed may ha…"
553,Alexandria Cortez,@MrRBourne @CatoEdwards Thanks - I appreciate that.
554,Alexandria Cortez,The War on Drugs has grown far beyond our criminal justice system - it’s also evolved into a poverty trap for impac…
555,Alexandria Cortez,"DHS &amp; ICE are flagrantly violating Congressional orders, just as we said they would.Yet it was @IlhanMN,…"
556,Alexandria Cortez,.@KellyannePolls curious how you’re going to defend the child sexual assault that seems to be happening on your wat…
557,Alexandria Cortez,Trust me when I say you don’t want to get caught in @AyannaPressley’s righteous fire🔥Kellyanne is way over her he…
558,Alexandria Cortez,(Being a woman does not mean you’re immune from being bad to women or genderqueer people. Just like being a man doe…
559,Alexandria Cortez,"Just when you think all hope is lost, we get a Fox News contributor to realize that patriarchy has no gender 😉"
560,Alexandria Cortez,“Catfight” is the sexist term Republicans use when two adult women happen to disagree with each other.The reason…
561,Alexandria Cortez,"One of the most devastating aspects of throwing people in jail is that they can lose jobs, miss rent, &amp; lose their…"
562,Alexandria Cortez,"Growing your own food is very satisfying.We like to pop outside, pluck some greens, &amp;throw them on the pan after…"
563,Alexandria Cortez,Today I am joining @repblumenauer and @SenSanders in pushing Congress to acknowledge the climate emergency.The US…
564,Alexandria Cortez,Frontline communities are already impacted by the climate crisis &amp; environmental injustice. That’s why they’re name…
565,Alexandria Cortez,"When Hurricane Sandy hit NYC in 2012, FEMA’s flood maps - which impact the National Flood Insurance Program (!!) -…"
566,Alexandria Cortez,The severity of today’s flash flood “has climatologically &lt;1% chance of occurring in a given year.”Floods that we…
567,Alexandria Cortez,“A glass of water could’ve [beat a 20-yr incumbt]”“The Green Dream or whatever”“Their public whatever”Those are…
568,Alexandria Cortez,"Climate change intensifies flooding, wildfires, &amp; extreme weather.It’s more than 1 day or 1 storm; it’s all of th…"
569,Alexandria Cortez,"If the GOP is suddenly so concerned w/ funding “humanitarian crises” they‘ve created, let’s come up w an *actual* f…"
570,Alexandria Cortez,"NYCHA is in a crisis bc over YEARS of GOP majorities, they refused to fund basic maintenance of public housing to s…"
571,Alexandria Cortez,"Unprecedented flooding is quickly becoming a new normal.Despite that, Republicans are tripling down on fossil fue…"
572,Alexandria Cortez,"Ok everyone, planning to take a few days of rest within the next few months and am sourcing a few ideas.What’s yo…"
573,Alexandria Cortez,🏆🏆🏆
574,Alexandria Cortez,“I had watched for many years and seen how a few rich families held much of Argentina's wealth and power in their h…
575,Alexandria Cortez,"“I know that, like every woman of the people, I have more strength than I appear to have.”- Evita Perón"
576,Alexandria Cortez,At this point we shouldn’t even be asking for #EqualPay for the #USWMNT - we should demand they be paid at least tw…
577,Alexandria Cortez,"USA! 🇺🇸 USA! 🇺🇸Congratulations and thank you @USWNT for your excellence, tenacity, and champion’s spirit.You di…"
578,Alexandria Cortez,“Some teams visit pressure. We live there.” - @USWNT 🔥🔥🔥
579,Alexandria Cortez,I don’t believe it was a good idea for Dems to blindly trust the Trump admin when so many kids have died in their c…
580,Alexandria Cortez,I find it strange when members act as though social media isn’t important.They set millions of 💵 on 🔥 to run TV a…
581,Alexandria Cortez,That public “whatever” is called public sentiment.And wielding the power to shift it is how we actually achieve m…
582,Alexandria Cortez,Bleeps happen 😂
583,Alexandria Cortez,"@BernieSanders Thank you, @SenSanders. It’s an honor to work alongside you and the millions of other people fightin…"
584,Alexandria Cortez,"I probably spent the first 10 mos after my primary terrified, too. Each day felt like a tightrope, as if one slip w…"
585,Alexandria Cortez,"Ah yes, now Newt &amp; the GOP are resorting to calling me a liar.Who else do they call liars?- 96% of scientists wh…"
586,Alexandria Cortez,(Updated the $ since previous one was estimate of his cancelled Veteran’s day military parade)
587,Alexandria Cortez,"Trump spent millions on a poorly attended, 1 day parade days after saying he couldn’t afford toothpaste &amp; soap for…"
588,Alexandria Cortez,The solutions are right in front of us. It’s just about having the political imagination and courage to pursue them…
589,Alexandria Cortez,When members of Congress asked CBP if they knew about violently racist &amp; sexually disturbing secret Facebook group…
590,Alexandria Cortez,CBP is trying to refute the toilet drinking story by saying their toilets have sinks.The sink in the cell we visi…
591,Alexandria Cortez,"This is pretty wild, and a testament to why everyday people in NYC have begun to vote out those engaged with Tamman…"
592,Alexandria Cortez,“Just got back from visiting [CBP]. People say that Trump’s policies have failed. I disagree. I think they’re worki…
593,Alexandria Cortez,Republicans &amp; CBP (as if they would tell on themselves?) are working overtime to discredit my account from the camp…
594,Alexandria Cortez,@justinamash is right about this ⬇️
595,Alexandria Cortez,Happy Independence Day!American democracy was once an unspeakable idea. To challenge the divine right of Kings &amp;…
596,Alexandria Cortez,4. Econ: We need large-scale public investment to spur job creation for citizens&amp;immigrants alike. Ideally that inv…
597,Alexandria Cortez,"3. Border policy: As @JulianCastro mentioned in the #DemDebate, it’s time to repeal Section 1325 &amp; 1326, the statut…"
598,Alexandria Cortez,"2. Climate change: There is broad consensus from military to activists that resource strains (droughts, famine, etc…"
599,Alexandria Cortez,A thread of some of the policy approaches we should consider wrt immigration:1. Foreign policy: Reinstate US huma…
600,Alexandria Cortez,The cruelty is the goal. It’s called “deterrence” - a policy stance that if our country inflicts enough pain on ref…
601,Alexandria Cortez,"The GOP’s grand plan to “Make America Great Again” is to hurt children, immigrants, refugees into thinking America…"
602,Alexandria Cortez,"When you stand up to bullies once, it gets easier to do each following time.I am used to the right’s behavior tow…"
603,Alexandria Cortez,@hayleyalvz Of course. Our prayers are with you - and we will work our hardest to honor his last wish to Congress.
604,Alexandria Cortez,"Fmr. Detective Luis Alvarez, 9/11 first responder, &amp; loving father of 3 sons, left us far too soon.He spent his l…"
605,Alexandria Cortez,"Also @KellyannePolls, maybe you actually do your job and show up to a Congressional hearing next time you want to t…"
606,Alexandria Cortez,Are CBP officers waking up women in the middle of sleep a “funding” problem?Is calling migrants “filthy” “wh*res”…
607,Alexandria Cortez,The $4.6 billion wasn’t humanitarian at all. It had NO accountability measures for facilities that abuse children a…
608,Alexandria Cortez,The right is responding to what’s been exposed at the border by denying it &amp; saying I’m lying.Hard to assert when…
609,Alexandria Cortez,"These are concentration camps.According to concentration camp experts, people begin to die due to overcrowding, n…"
610,Alexandria Cortez,"We just experienced *the hottest month ever recorded on Planet Earth.*Unless we act drastically now, it’s only go…"
611,Alexandria Cortez,How many migrant women has Kellyanne Conway touched? Hugged? Sat on a concrete floor with? Actually listened to?T…
612,Alexandria Cortez,It is important to note that many of these children speak indigenous languages. Some I met were budding trilingual…
613,Alexandria Cortez,And now CBP is pushing easily disprovable lies about members of Congress. Truly nuts.And to think this week the G…
614,Alexandria Cortez,"When you pair:- 9,500 current + former CBP officers are part of a violently racist &amp; sexually violent secret Faceb…"
615,Alexandria Cortez,I can’t understate how disturbing it was that CBP officers were openly disrespectful of the Congressional tour.If…
616,Alexandria Cortez,"Hey, @kilmeade:What was the last “party” you went to where you:- Were locked in a cage under armed guard- Dran…"
617,Alexandria Cortez,And to these CBP officers saying they felt “threatened” by me -They were literally discussing making a GoFundMe f…
618,Alexandria Cortez,Pro-concentration camp &amp; Pro-Trump protestors tried to drown out our accounts.They yelled at Rashida Tlaib about…
619,Alexandria Cortez,"Here’s another photo from inside taken by @JoaquinCastrotx, where we’re trying to comfort women trapped in cells.…"
620,Alexandria Cortez,These officers felt brazen in there. While mgmt was telling us it was a “secure facility” where *members of Congres…
621,Alexandria Cortez,"Even if they let you in, these women told us CBP did a lot of “cleaning up” before we arrived.They were moved int…"
622,Alexandria Cortez,Members of Congress had to surrender their phones before today’s CBP trip.But @JoaquinCastrotx was able to get a…
623,Alexandria Cortez,"Meanwhile, one refrain we‘ve heard is that people are overcrowded in CBP concentration camps because the shelters (…"
624,Alexandria Cortez,"This was in fact the type of toilet we saw in the cell.Except there was just one, and the sink portion was not fu…"
625,Alexandria Cortez,"CBP made us check our phones.But one woman slipped me this packet to take with me. It says “shampoo,” but she t…"
626,Alexandria Cortez,What’s haunting is that the women I met with today told me in no uncertain terms that they would experience retribu…
627,Alexandria Cortez,"Now I’m on my way to Clint, where the Trump admin was denying children toothpaste and soap.This has been horrifyi…"
628,Alexandria Cortez,"After I forced myself into a cell w/ women&amp;began speaking to them, one of them described their treatment at the han…"
629,Alexandria Cortez,Now I’ve seen the inside of these facilities.It’s not just the kids. It’s everyone. People drinking out of toilet…
630,Alexandria Cortez,Just left the 1st CBP facility.I see why CBP officers were being so physically &amp;sexually threatening towards me.…
631,Alexandria Cortez,"There are 20,000 TOTAL Customs &amp; Border Patrol agents in the US.9,500 - almost HALF that number - are in a racist…"
632,Alexandria Cortez,"9,500 CBP officers sharing memes about dead migrants and discussing violence and sexual misconduct towards members…"
633,Alexandria Cortez,"This just broke: a secret Facebook group of 9,500 CBP officers discussed making a GoFundMe for officers to harm mys…"
634,Alexandria Cortez,We just landed in El Paso last night with several other members of Congress to tour migrant camp facilities.Meanw…
635,Alexandria Cortez,You can chip in to their legal fund here:
636,Alexandria Cortez,"Direct actions of profound solidarity, just like these, hold enormous power to change our country.Thank you…"
637,Alexandria Cortez,Also deserving of our attention and support: 36 young Jewish activists were arrested today for nonviolent direct ac…
638,Alexandria Cortez,"For our fundraising deadline in an HOUR, I’d like to share some fundraising w/ ⁦@KatieHill4CA⁩, a swing-seater who…"
639,Alexandria Cortez,"(And that’s if they even take out their own trash, which I doubt)"
640,Alexandria Cortez,"In other words, Republicans who criticize my being a waitress as evidence of lacking skill can take their classism…"
641,Alexandria Cortez,"Some of the most nuanced, intelligent, &amp; grounded people I‘ve ever met weren’t at BU, MIT or Harvard events when I…"
642,Alexandria Cortez,"Working people that GOP dismiss as “just a waitress/cook/etc” contain multitudes, &amp; are just as capable &amp; intellige…"
643,Alexandria Cortez,"As always, I‘m proud of my work in restaurants.I also worked for Sen. Ted Kennedy, piloted literacy projects in t…"
644,Alexandria Cortez,Here’s how: https://t.co/8Uv6mqm76f
645,Alexandria Cortez,"Actually, that would make government better - not worse.Imagine if more people in power spent years of their live…"
646,Alexandria Cortez,"Since when are Obama-Trump voters “ordinary voters?” They are a tiny % of the electorate. (In fact, most voters d…"
647,Alexandria Cortez,"On climate, it’s easy to follow – and there are detriments to following. You are too late. You do not control your…"
648,Alexandria Cortez,Leadership is difficult.Leadership is a responsibility. Leadership is about doing things before anybody else does…
