,Name,Tweet
618,Kamala Harris,The State Department is discriminating against American LGBTQ+ couples by not recognizing the citizenship of their…
619,Kamala Harris,.@JPMorgan Chase recently inserted forced arbitration clauses in their contracts to try to prevent consumers from h…
620,Kamala Harris,"Yesterday marked 100 days since the House passed bipartisan legislation to require background checks. Since then, t…"
621,Kamala Harris,"2 years ago, the Trump administration announced plans to withdraw from the Paris Agreement—a mistake that threatens…"
622,Kamala Harris,"For 10 years not a single child died in DHS custody. Since December, 6 children have died. Now, 3 more ppl have die…"
623,Kamala Harris,"Millions of students are breathing polluted air on their way to school, and we know that disproportionately affects…"
624,Kamala Harris,A new report predicts that up to *4 million people* could be undercounted in the 2020 Census in part because of the…
625,Kamala Harris,"These flags proudly stand outside my office because I want every person to know this: I see you, and no matter who…"
626,Kamala Harris,"On the 75th anniversary of D-Day, we honor the thousands of brave soldiers whose sacrifice played a pivotal role in…"
627,Kamala Harris,"Here's the bottom line: housing is a human right, yet far too many Americans are facing skyrocketing rent costs. No…"
628,Kamala Harris,Cash bail is one of the great injustices in our criminal justice system. Thousands of people sit in jail—not becaus…
629,Kamala Harris,It was the height of irresponsibility for the Trump administration to withdraw from the Iran deal. We need strong d…
630,Kamala Harris,"As a former prosecutor and AG of California, I’ve seen firsthand when our criminal justice system was at its best.…"
631,Kamala Harris,Watch the moment when the House passed legislation to protect millions of DREAMers and undocumented people in the U…
632,Kamala Harris,This is not what a fair criminal justice system looks like in America. Public defenders should not be forced to tak…
633,Kamala Harris,My message to Khloe: thank you for showing us that you don’t need a big title to make a big difference. Your hard-w…
634,Kamala Harris,"100 years ago today, Congress passed the 19th amendment, which gave women the right to vote. On this day, we must a…"
635,Kamala Harris,"We're facing a climate crisis: from rising sea levels to extreme weather, the impacts are already being felt. That'…"
636,Kamala Harris,This is child abuse being committed by the United States government.Everyone should be outraged that this is happ…
637,Kamala Harris,"Reminder that the Trump tax cuts of 2017 were a complete scam for working &amp; middle-class Americans.Right now, the…"
638,Kamala Harris,The reason paper ballots would help secure our elections is really simple: our foreign adversaries can't hack a pie…
639,Kamala Harris,NEWS: Congress finally approved almost $20 billion to help all survivors of recent natural disasters. This is great…
640,Kamala Harris,A great story out of California: Jirayut “New” Latthivongskorn is the first undocumented student to graduate from U…
641,Kamala Harris,"Just over a year after Roxsana Hernandez died in ICE custody, we're learning of another death of a transgender woma…"
642,Kamala Harris,"Far too many LGBTQ+ individuals continue to face discrimination in America. This #PrideMonth, we should pass the Eq…"
643,Kamala Harris,"Here's a startling fact: in 99% of U.S. counties, a person working a full time minimum wage job can't afford a 1-be…"
644,Kamala Harris,"As uncomfortable as it is, we must speak truth that Black mothers are 3 to 4 times more likely die from pregnancy-r…"
645,Kamala Harris,"The American people pay the price for the president’s trade war, full stop. Picking a trade dispute with Mexico is…"
646,Kamala Harris,What a remarkable achievement for these 8 kids – and the joy on their faces is utterly contagious. A special congra…
647,Kamala Harris,The Trump administration wants to politicize the Census by adding a citizenship question. And what's more—now we kn…
648,Kamala Harris,Today marks 2 years since the Trump administration pulled out of the Paris Agreement. And they have continued to na…
649,Kamala Harris,"This Pride Month, I'm reminded of the tremendous progress our country has made toward full equality —but also that…"
650,Kamala Harris,A new report finds that actions by the Trump administration have likely caused 1 million children to lose health co…
651,Kamala Harris,Too many Americans face skyrocketing rent prices and can barely afford a roof over their head. I introduced the Ren…
652,Kamala Harris,This much is clear: political operatives crafted the citizenship question to depress the response rate among immigr…
653,Kamala Harris,Here's the truth: foreign adversaries are preparing to interfere in our upcoming elections. It’s the height of irre…
654,Kamala Harris,"Violence against women is real in America. And data suggest that Latinas, Black women, and Native women experience…"
655,Kamala Harris,We cannot continue to have an Attorney General who has misled the American public about Robert Mueller's investigat…
656,Kamala Harris,"After Mueller’s comments yesterday, this much is clear: it’s up to Congress to fulfill its constitutional duty to a…"
657,Kamala Harris,"Two months ago, I sent Attorney General Barr a letter demanding answers on the DOJ's indefensible attempt to overtu…"
658,Kamala Harris,Teachers in California are once again striking for better wages and to be treated with the dignity they deserve. To…
659,Kamala Harris,These children should still be alive today. The Trump administration must answer whether these deaths were preventa…
660,Kamala Harris,"The LIFT Act, my bill to give middle class and working families a real tax credit available at up to $500 a month,…"
661,Kamala Harris,"Lonnie Bunch was the founding director of the National Museum of African American History and Culture—and now, he's…"
662,Kamala Harris,These graduation photos are stunning – California is lucky to have people like Teresa and Claudio.
663,Kamala Harris,Highest CO2 levels in human history.Warming and acidifying oceans.Rising sea levels.More severe weather.Rising…
664,Kamala Harris,The Trump administration is attempting to erase transgender Americans. This is blatant discrimination.I stand wit…
665,Kamala Harris,"My message on this Memorial Day: we must always remember those who gave their lives for our country, and never forg…"
666,Kamala Harris,Earlier this week I reintroduced my Maternal CARE Act to combat the maternal mortality crisis facing Black women.…
667,Kamala Harris,Last year's Camp Fire was the deadliest and most destructive wildfire in California’s history. It's outrageous that…
668,Kamala Harris,The House has already passed a bill to reauthorize and expand the Violence Against Women Act—but now it’s in the Se…
669,Kamala Harris,It’s past time that we fulfill our nation’s promise to honor the service of Filipino veterans who fought alongside…
670,Kamala Harris,"The President’s attempts to derail the Mueller investigation, paired with AG Barr’s refusal to give clear answers t…"
671,Kamala Harris,Earlier this week I reintroduced my Maternal CARE Act to combat the maternal mortality crisis facing Black women.…
672,Kamala Harris,HUD is proposing a new rule that would threaten immigrant families with eviction and could displace tens of thousan…
673,Kamala Harris,A few days ago the Trump administration announced plans to discriminate against transgender Americans in public hou…
674,Kamala Harris,I just sent the CEO of AT&amp;T a letter demanding to know why 368 union technicians in California have been laid off.…
675,Kamala Harris,We must be clear about the fact that Roe v. Wade is under attack. The anti-abortion laws passed recently are design…
676,Kamala Harris,We need to confront the fact that a foreign government interfered in the 2016 election and do more to improve our e…
677,Kamala Harris,"A few days ago we learned about Carlos Gregorio Hernandez Vasquez's death in CBP custody. Now, we're seeing reports…"
678,Kamala Harris,This bill should have passed weeks ago. The truth is that the president played politics and caused needless delays…
679,Kamala Harris,I just voted on a bipartisan bill to approve almost $20 billion to help Americans recover from recent natural disas…
680,Kamala Harris,"In a majority of states, there are no state laws that explicitly protect LGBTQ people from being fired from their j…"
681,Kamala Harris,"I’m going to share a story with you and I don’t mean to shock you, but it’s important to understand why we must tre…"
682,Kamala Harris,Every day we wait and don't address the Black maternal health crisis in America is a day we fail our Black mothers…
683,Kamala Harris,"""...I was just invisible, like I didn't matter.""No mother should feel invisible when talking to health care provi…"
684,Kamala Harris,"In America today, Black mothers are 3 to 4 times more likely to die from pregnancy-related causes. This can’t be…"
685,Kamala Harris,"“I felt like I was pushed aside, I felt like my feelings were taken for granted.""Too often, when a Black woman wa…"
686,Kamala Harris,"Unconscious bias is common, but when you are a health care provider dealing with a life in your hands, it’s critica…"
687,Kamala Harris,Black women are facing a maternal mortality crisis in part because of racial bias in our nation’s health care deliv…
688,Kamala Harris,This is a good first step to protect families and children who are at risk of dying from carbon monoxide poisoning—…
689,Kamala Harris,"Let’s be absolutely clear about this: Russia attempted to sow division among us by using racism and hate, which hav…"
690,Kamala Harris,When Nielson defended CA Prop 8—which denied same-sex couples the right to marry—he sought to have the judge step a…
691,Kamala Harris,"The Senate is about to vote to advance Howard Nielson, Jr.’s nomination for a lifetime appointment to the federal j…"
692,Kamala Harris,Here’s the problem with how marijuana legalization is happening in the U.S. right now: some are benefiting from a g…
693,Kamala Harris,The Senate will soon vote on Daniel Collins' nomination to the Ninth Circuit in California.Let me be clear:…
694,Kamala Harris,This concerted effort by Republicans to overturn Roe v. Wade and control women's bodies has got to stop. My message…
695,Kamala Harris,Republicans gifted corporations &amp; the top 1% with more than a trillion dollars in tax cuts. This was a scam for har…
696,Kamala Harris,Every day we wait and don't address the Black maternal health crisis in America is a day we allow more mothers to b…
697,Kamala Harris,"We can’t forget that this administration has upended the lives of hundreds of thousands of DREAMers, for whom this…"
698,Kamala Harris,Our criminal justice system breaks down when public defenders are overworked and underpaid. That's why I introduced…
699,Kamala Harris,"Today marks 1 month since the release of the redacted Mueller report, and Attorney General Barr still hasn’t provid…"
700,Kamala Harris,"Yesterday the House passed the #EqualityAct, which will enshrine explicit protections for LGBTQ Americans into law.…"
701,Kamala Harris,Shirley Chisholm was unbought and unbossed. She paved the way for the 20+ Black women serving in Congress today and…
702,Kamala Harris,"Any plan that does not create a pathway to citizenship for our DREAMers, end family separations, and eliminate the…"
703,Kamala Harris,Brown v. Board of Education became settled law 65 years ago today – yet time and time again we’ve seen the presiden…
704,Kamala Harris,#FBF to when I asked Brett Kavanaugh: Can you think of any laws that give the government the power to make decision…
705,Kamala Harris,Presidents nominate judges – they don’t appoint them. But senators have repeatedly been blocked from fulfilling our…
706,Kamala Harris,Daniel Bress has been nominated to the Ninth Circuit in California but doesn’t live in our state and is not a Calif…
707,Kamala Harris,Make no mistake: foreign adversaries are preparing to meddle in our upcoming elections. That's why I joined…
708,Kamala Harris,"DHS’s surveillance of journalists, activists, and lawyers at our border has nothing to do with protecting our homel…"
709,Kamala Harris,One of my Republican colleagues admitted this week that Leader McConnell is blocking all legislation aimed at secur…
710,Kamala Harris,Read this and understand why these anti-abortion bills are so abhorrent. Forcing women - sometimes 11 year old girl…
711,Kamala Harris,"If true, this is cruel and reprehensible. Government agencies should never be in the business of arresting children…"
712,Kamala Harris,My colleagues and I have just introduced a bill to require paper ballots in all federal elections.The reason is s…
713,Kamala Harris,"Kenneth Lee repeatedly lacked transparency about controversial writings on race, the LGBTQ community, sexual assaul…"
714,Kamala Harris,"""We don't know a planet like this."" There's more carbon dioxide in our atmosphere today than anytime since humans…"
715,Kamala Harris,"Georgia, Kentucky, Mississippi, Ohio &amp; now Alabama - these anti-abortion bills aren't a coincidence, it's a concert…"
716,Kamala Harris,"Over the past few weeks, I've tried repeatedly to get to the bottom of whether the White House has inappropriately…"
717,Kamala Harris,"Last night, the White House proposed slashing Pell grant funding by nearly $3.9 billion. More than 8 million low-in…"
718,Kamala Harris,"The lack of parks in cities robs people, especially children in underserved communities, of the mental &amp; physical h…"
719,Kamala Harris,The right to counsel is a fundamental tenet of the American legal system - but the system breaks down when we have…
720,Kamala Harris,These reports continue to paint a picture of a president determined to hide something from the American people. Eno…
721,Kamala Harris,The Trump administration sabotaged the Affordable Care Act – and now the CDC is reporting that 1.1 million people l…
722,Kamala Harris,"Today, the Senate will vote to advance Kenneth Lee's nomination to the Ninth Circuit. I called for Lee to be withdr…"
723,Kamala Harris,Make no mistake: the American people are the ones paying the price in this escalating trade war.
724,Kamala Harris,Don't let this go unnoticed: we recently learned that the Trump administration plans to divert $1.5 billion in mili…
725,Kamala Harris,Everyone should be deeply troubled by the Vice President stating that the Trump administration wants to prevent our…
726,Kamala Harris,"This week, the House is expected to vote on the #EqualityAct to include sexual orientation &amp; gender identity as pro…"
727,Kamala Harris,"This Mother's Day, I'm thinking about all the mothers who should be with their children but are instead separated f…"
728,Kamala Harris,"As our public lands continue to be attacked by the Trump administration, it's critical that we fight back. That's w…"
729,Kamala Harris,It's no secret that Black and brown students are disciplined at higher rates. And the consequences can be severe -…
730,Kamala Harris,"My colleagues and I are calling on DHS to answer for its disturbing surveillance of journalists, activists, and law…"
731,Kamala Harris,Let me be clear: the Department of Justice is not a weapon for the president to use against perceived enemies. The…
732,Kamala Harris,Thank you @LenaWaithe and @MTV for shining a light on this crisis in Black maternal health. We must continue to spe…
733,Kamala Harris,"Last week, A.G. Barr refused to answer whether the president had pressured him to open investigations into anyone.…"
734,Kamala Harris,"When our nation’s public defenders are overworked and lack the resources they need to do their jobs, our entire jus…"
735,Kamala Harris,Here’s something we can’t stay silent about: the Department of Justice is actively supporting a lawsuit to invalida…
736,Kamala Harris,"This administration is taking steps to open up Central California to oil and gas drilling, which would directly thr…"
737,Kamala Harris,The president all but confirmed today that he improperly asked the DOJ to prosecute John Kerry.I'm now demanding…
738,Kamala Harris,Attorney General Barr admitted that he did not look at the underlying evidence in the Mueller investigation before…
739,Kamala Harris,"Public defenders are overworked and underpaid - and when a public defender can’t do his or her job well, our entire…"
740,Kamala Harris,The public is smart enough to know Attorney General Barr tried to mislead Congress and the American people about im…
741,Kamala Harris,"This is awful. People I talk to want their elected officials working to make life easier for working people, not ha…"
742,Kamala Harris,Our babies should never have to endure trauma from gun violence because supposed leaders don’t have the courage to…
743,Kamala Harris,White supremacy is an affront to the ideals of our country – and the threat is growing. We’ve introduced a resoluti…
744,Kamala Harris,"Michael Park has opposed voting rights and affirmative action, access to health care, and the rights of women and w…"
745,Kamala Harris,Last week we heard of two more deaths from carbon monoxide poisoning in public housing. My heart goes out to Anthon…
746,Kamala Harris,"Too often, public defenders are overworked and lack critical resources. And the person who suffers is the defendant…"
747,Kamala Harris,Today marks 1 year since the Trump administration began ripping families apart at our border. This human rights abu…
748,Kamala Harris,We have to speak truth that racial and gender bias is being built into emerging fields like Artificial Intelligence…
749,Kamala Harris,It’s more critical now than ever that we hear from Mueller himself about the facts of his two-year investigation. H…
750,Kamala Harris,Congress has too often neglected problems that disproportionately affect women and people of color across the count…
751,Kamala Harris,A.G. Barr's handling of the Mueller report &amp; refusal to answer simple questions raises concerns about the DOJ's ind…
752,Kamala Harris,Too many Americans would face complete upheaval in the face of an unexpected bill from the car breaking down or a v…
753,Kamala Harris,Offshore drilling directly threatens the health of our coasts and the economic wellbeing of coastal towns around th…
754,Kamala Harris,Attorney General Barr made it very clear last week that he’s not able to perform his duties in the interest of the…
755,Kamala Harris,This alarming UN report reminds us why we must take bold action to safeguard the vitality and biodiversity of our p…
756,Kamala Harris,"My mother was a breast cancer researcher - growing up, I was taught how important it is for women to work in STEM f…"
757,Kamala Harris,"As we're seeing a rise in white supremacist violence, the Trump administration has decided to abandon dedicated eff…"
758,Kamala Harris,We have to do more to stop the school-to-prison pipeline and the disproportionate discipline of young people of col…
759,Kamala Harris,"More than 155 years ago today, thousands of powerful French soldiers marched towards the city of Puebla, Mexico - w…"
760,Kamala Harris,We can't let this go unnoticed: last week the White House rolled out a plan to allow health care providers to cite…
761,Kamala Harris,This is horrifying. Families in public housing shouldn’t be at risk of dying from carbon monoxide poisoning. My bil…
762,Kamala Harris,A.G. Barr refused to answer my simple question about whether the White House has improperly ordered him to investig…
763,Kamala Harris,Just a few days ago the Trump administration took a major step to try and eliminate the Affordable Care Act.Every…
764,Kamala Harris,Black mothers are dying at alarming rates from pregnancy-related causes in part because of racial bias in our healt…
765,Kamala Harris,I'm calling on the DOJ Inspector General to investigate whether the White House improperly ordered or pressured Bar…
766,Kamala Harris,White supremacist violence is real in America and we need to do more to stop it—not less.My colleagues and I are…
767,Kamala Harris,The Trump administration is intent on rolling back key environmental protections that have been around for decades…
768,Kamala Harris,"Thank you, @GoldHouseCo, for this honor! Grateful to be a part of this year’s #A100List alongside such incredible t…"
769,Kamala Harris,A new report found an estimated 38 percent increase in sexual assault &amp; harassment cases in the military. 38 percen…
770,Kamala Harris,The Attorney General of the United States is supposed to protect the rule of law. Barr came to protect the presiden…
771,Kamala Harris,"Here's the truth: when we have more women, people of color, LGBTQ folks, and people with disabilities in STEM jobs,…"
772,Kamala Harris,PAY ATTENTION: The Trump administration has just taken a major step to try and gut the entire Affordable Care Act.…
773,Kamala Harris,Gabby Giffords is an American hero. Wonderful to meet with her today to discuss what we need to do to achieve gun s…
774,Kamala Harris,"Congress made it clear: the United States military should not support the Saudi-led war in Yemen, which has led to…"
775,Kamala Harris,Attorney General Barr lacks all credibility and has compromised the American public's ability to believe that he is…
776,Kamala Harris,There's no question: Attorney General Barr has intentionally misled Congress and the American people about the cont…
777,Kamala Harris,It’s not a difficult question: did the White House ever ask Attorney General Barr to investigate anyone?It seems…
778,Kamala Harris,No prosecutor worth their salt would make a decision about whether the President of the United States obstructed ju…
779,Kamala Harris,"So far in this hearing, Attorney General Barr is still conducting himself more like the president’s attorney than a…"
780,Kamala Harris,WATCH: Senator Harris questions Attorney General Barr momentarily in the Senate Judiciary Committee.
781,Kamala Harris,Attorney General Barr is set to testify before the Senate Judiciary Committee – and I look forward to getting some…
782,Kamala Harris,Senate Republicans are rushing to confirm Andrew Brasher &amp; J. Campbell Barker today - two extreme judicial nominees…
783,Kamala Harris,The U.S. is 1 of 13 countries where the maternal mortality rate is higher than it was 25 years ago. For Black women…
784,Kamala Harris,"Since the Mueller report was completed, Attorney General Barr has acted more like the president’s attorney than a p…"
785,Kamala Harris,Confronting the reality of climate change requires bold action at the scale of the problem - and that's exactly wha…
786,Kamala Harris,Something you may have missed: a federal judge recently issued a nationwide block on the Trump administration's dan…
787,Kamala Harris,"Unless you're Native American or your ancestors were kidnapped and brought over on slave ships, everyone in this co…"
788,Kamala Harris,Great meeting with J Street leaders today about what we must do to confront the rise of anti-Semitism in the U.S. a…
789,Kamala Harris,We can't let the administration politicize the Census. They want to hurt states with large immigrant communities by…
790,Kamala Harris,More than 140 million Americans live in counties with dangerous air quality. We're talking about air pollution that…
791,Kamala Harris,"Saddened to hear of the passing of Judge Damon J. Keith. A brilliant lawyer and civil rights icon, Judge Keith's ru…"
792,Kamala Harris,"What happened yesterday in Poway, CA was driven by hate.As leaders, we must confront this dark reality that lurks…"
793,Kamala Harris,I am disturbed by reports of a shooting at the Chabad of Poway synagogue and am closely monitoring the situation.
794,Kamala Harris,We must condemn this hate in our state and across the country. This is not who we are.
795,Kamala Harris,The Trump administration is militarizing our border without justification - this is another grave misuse of nationa…
796,Kamala Harris,"If we're going to legalize marijuana, we need to do it right. That means not having two systems where some are bene…"
797,Kamala Harris,"This is an attack on California. We should be protecting our public lands, not delivering them to the oil and gas i…"
798,Kamala Harris,Nigel should still be alive today. This is heartbreaking - we have got to do more to ensure our LGBTQ youth know th…
799,Kamala Harris,One in three women will experience some form of sexual assault in their lifetime. We can't accept this as normal. I…
800,Kamala Harris,Black women across all education &amp; income levels are dying at higher rates from pregnancy and not enough is being d…
801,Kamala Harris,"These beautiful boys just stopped by my office for #BringYourChildToWorkDay – by the look of those smiles, I think…"
802,Kamala Harris,Californians: there's officially a measles outbreak in Los Angeles County. Public health officials are urging resid…
803,Kamala Harris,One of the ways we give back to workers who enter public service is by providing relief for some of their student l…
804,Kamala Harris,Every woman has a right to access comprehensive reproductive health services — that includes abortion.This ruling…
805,Kamala Harris,There is no question: Russia will continue to try to interfere in our democracy.We cannot afford for the administ…
806,Kamala Harris,Absolutely horrific. Keeping those injured in my thoughts and grateful to first responders who were on the scene la…
807,Kamala Harris,Today marks 104 years since the Armenian Genocide began. We cannot forget the 1.5 million Armenians killed between…
808,Kamala Harris,Targeting transgender Americans because of who they are is discriminatory. I'll say it again: these ruthless attack…
809,Kamala Harris,Yosemite National Park is one of California’s most breathtaking places to visit. Here you can see two of Yosemite’s…
810,Kamala Harris,Here’s something we’re not talking about nearly enough: racial bias in Artificial Intelligence. We should have real…
811,Kamala Harris,Climate change is an existential threat to our planet but we have supposed leaders committed to pushing science fic…
812,Kamala Harris,What the Administration is doing with the 2020 Census is pure politics &amp; part of an aggressive anti-immigrant agend…
813,Kamala Harris,Celebrate this #NationalParkWeek by visiting one of California's nine National Parks. Here's one where you're guara…
814,Kamala Harris,Same-sex couples are being denied mortgages at astonishingly high rates. This is all the more reason Congress must…
815,Kamala Harris,We have an opportunity in the Senate right now to reauthorize and expand the Violence Against Women Act with more p…
816,Kamala Harris,"Climate change is real, it's here now, and it poses a grave threat to our nation and our planet. This #EarthDay I'm…"
817,Kamala Harris,This proposal by the Trump administration is completely backward. We should be looking for ways to encourage and pr…
818,Kamala Harris,More than 1 million Americans have lost their health insurance under the Trump administration. They've sabotaged th…
819,Kamala Harris,Russia attacked the very heart of our democracy when they interfered in the 2016 election. It’s not okay for an adv…
820,Kamala Harris,Passover and Easter remind us of the importance of renewed hope &amp; the promise of new beginnings. To everyone celebr…
821,Kamala Harris,"Dear Auggie, I hear you, I see you, and I promise that I will continue to fight for you and your future. Climate…"
822,Kamala Harris,The genius of the internet is that it enables entrepreneurship on a level playing field. That's why it's so critica…
823,Kamala Harris,Don’t forget: entry to every National Park in California and across the country is *free* today to kick off Nationa…
824,Kamala Harris,Armed militia groups have no legal authority to detain immigrant families. This is dangerous and disturbing. Border…
825,Kamala Harris,Californians know all too well the threat of a major earthquake and how important it is to be prepared. That's why…
826,Kamala Harris,Katherine Johnson is a barrier breaker and inspiration for women of color everywhere looking to become problem solv…
827,Kamala Harris,The rules in America have been rewritten to overwhelmingly benefit corporations and the top 1%. I’m proposing we ch…
828,Kamala Harris,"Last month, I introduced a bill to provide carbon monoxide detectors in public housing. Now HUD is finally taking s…"
829,Kamala Harris,The White House confirmed this week that just 4% of the 157 million people employed in the United States received a…
830,Kamala Harris,"I'm a proud daughter of California, where our public lands include some of the most spectacular landscapes in the c…"
831,Kamala Harris,"Don’t miss out: This Saturday, entrance to every National Park across the country will be free to celebrate the beg…"
832,Kamala Harris,Another consequence of the Trump administration's discriminatory ban on transgender service members: transgender st…
833,Kamala Harris,This is the kind of bold action we need to combat climate change and begin working towards a Green New Deal. Thank…
834,Kamala Harris,Make sure you're paying attention to this: the Supreme Court will consider whether the Trump administration illegal…
835,Kamala Harris,The administration is asking Congress to continue funding its cruel immigration policies and the president’s vanity…
836,Kamala Harris,Republicans are trying to ban women who receive Medicaid from getting care at Planned Parenthood. I’m sick &amp; tired…
837,Kamala Harris,"People who are seeking asylum in our country are fleeing violence and persecution. We should be welcoming them, not…"
838,Kamala Harris,We must recognize this as a public health crisis: Black mothers are dying at alarming rates from pregnancy-related…
839,Kamala Harris,The House has already passed a bill to reauthorize &amp; expand the Violence Against Women Act. It’s time for the Senat…
840,Kamala Harris,Congratulations to the @latimes for this much-deserved Pulitzer Prize! The work of our press is so important. Wonde…
841,Kamala Harris,It's unconscionable to deport the widower of a service member killed in action.The truth is that the Trump Admini…
842,Kamala Harris,Something we're not talking about nearly enough: the maternal mortality rate in our country is worse than it was 25…
843,Kamala Harris,Today is the *last day* to comment on the Trump Administration’s attempt to gut the Clean Water Act. These attacks…
844,Kamala Harris,Today marks the first #TaxDay under the Republican tax law that overwhelmingly benefits corporations and the top 1%…
845,Kamala Harris,"“...we build bridges, not walls.”If you need a reminder today of all the good that exists in our country, watch t…"
846,Kamala Harris,Using human beings as political pawns is reprehensible and has no place in our country. We are so much better than…
847,Kamala Harris,This is just plain cruel. The truth is that transgender students are facing alarming suicide rates. Rolling back gu…
848,Kamala Harris,"In America today, Black women are 3 to 4 times more likely to die from pregnancy-related causes than white women. T…"
849,Kamala Harris,There are just two days left to comment on the Trump Administration’s proposal to gut the Clean Water Act. We must…
850,Kamala Harris,".@RepJahanaHayes is right. This is a dangerous idea. No student should go to school, look up at the board and see t…"
851,Kamala Harris,Don’t let this go unnoticed: these executive orders will pave the way for new oil pipelines like Keystone XL. It’s…
852,Kamala Harris,We need to speak the uncomfortable truth that Black women in America are dying at higher rates from pregnancy-relat…
853,Kamala Harris,The Trump Administration's ban on transgender people serving in the military takes effect today. Make no mistake: t…
854,Kamala Harris,The United States should never force immigrants and refugees fleeing violence and unrest into military-run detentio…
855,Kamala Harris,"To the more than 25,000 UC workers who went on strike in California for higher wages and fairer labor practices: I…"
856,Kamala Harris,Fact: Black women in America are 3 to 4 times more likely to die from pregnancy-related causes than white women. Th…
857,Kamala Harris,Reminder: the Republicans’ 2017 tax law was a scam that continues to benefit corporations and the top 1% at the exp…
858,Kamala Harris,This week I was proud to once again cosponsor the Medicare for All Act. Health care should be a right for all Ameri…
859,Kamala Harris,Dogs are always welcome in my Senate office – here are a few paw-licy advisors who regularly stop by.…
860,Kamala Harris,Black women are dying at an alarming rate from pregnancy-related causes and too many people don't know about it. I…
861,Kamala Harris,"The internet belongs to the people, not massive corporations who want to suppress competition for profit. Earlier t…"
862,Kamala Harris,Later this week the Trump Administration’s ban on transgender people serving in our military will go into effect. T…
863,Kamala Harris,California's public lands are under attack by the administration and we need to fight for Americans’ right to clean…
864,Kamala Harris,"Health care should be a right for everyone in our country, not a privilege for the few. I’m proud to once again cos…"
865,Kamala Harris,Housing is a human right. Every family deserves a safe place to call home. That’s why I’ve reintroduced the Rent Re…
866,Kamala Harris,Every day feels like an eternity for these children who remain separated from their parents. Congress must immedi…
867,Kamala Harris,"""We know through painful experience that freedom is never voluntarily given by the oppressor; it must be demanded b…"
868,Kamala Harris,Republicans have all but eliminated time to debate judicial nominees. Today's vote on Patrick Wyrick shows why that…
869,Kamala Harris,The DOJ is trying to move quickly to overturn the Affordable Care Act and strip health care from millions of Americ…
870,Kamala Harris,Kirstjen Nielsen's time at DHS was marked by the implementation of some of the most cruel human rights abuses commi…
871,Kamala Harris,"In 99% of counties in America, if you earn minimum wage and work full time, you can’t afford a 1-bedroom apartment…"
872,Kamala Harris,Kirstjen Nielsen wasn’t the only person responsible for separating families at the border – it’s the policy of the…
873,Kamala Harris,Joining @allinwithchris momentarily to talk about Kirstjen Nielsen's long overdue resignation and the administratio…
874,Kamala Harris,No one should have to forgo lifesaving medicine because they can’t afford it. Congress must take steps to prohibit…
875,Kamala Harris,Dog fighting is a despicable crime. These animals bring us so much joy and we can and must do more so that survivor…
876,Kamala Harris,Detaining pregnant women in poor conditions doesn’t make our country safer - it’s cruel and immoral. My colleagues…
877,Kamala Harris,The administration wants to designate Kevin McAleenan as Acting DHS Secretary.Watch what he said when I asked if…
878,Kamala Harris,"Kirstjen Nielsen’s resignation was long overdue.As a member of the Senate Homeland Security Committee, let me be…"
879,Kamala Harris,Take a moment to appreciate the hard work that goes into putting food on the tables of American families. It’s un…
880,Kamala Harris,Absolutely ridiculous that much needed relief for defrauded students is being held up. We’re talking about students…
881,Kamala Harris,The House just passed a bill to not only reauthorize and expand the Violence Against Women Act but strengthen prote…
882,Kamala Harris,A *third* federal court has ruled the administration’s plan to add a citizenship question in the Census is unlawful…
883,Kamala Harris,"Too many women in science face sexual harassment. If we want to ensure more women enter &amp; excel in STEM careers, we…"
884,Kamala Harris,Women are strong. Women are resilient. Women are
885,Kamala Harris,The threat of white supremacist violence is real. That’s why we need to hire more civil rights litigators and commi…
886,Kamala Harris,"Important thread 👇 What the United States government is doing to these 17 parents is human rights abuse, full sto…"
887,Kamala Harris,Here's a truth: there's a student achievement gap in colleges and universities that persists across race &amp; class an…
888,Kamala Harris,My mother was a scientist and I know the importance of ensuring more women enter &amp; excel in this field. And that me…
889,Kamala Harris,"One day before his life was taken, Dr. Martin Luther King, Jr. said these words: “Only when it is dark enough, can…"
890,Kamala Harris,"I've said it before and I'll say it again: everyone has a fundamental right to clean air &amp; clean water. Yet, the ad…"
891,Kamala Harris,DREAMers represent the best of who we are and they shouldn’t be prohibited from serving their country on Capitol Hi…
892,Kamala Harris,"Powerful. Thank you, @RepJayapal, for speaking truth about why it’s so important for Congress to pass the…"
893,Kamala Harris,"""I came to the United States from Guatemala when I was 9 but I didn’t know I was undocumented until I was 17 &amp; read…"
894,Kamala Harris,"""I came to this country at the age of 5 from Guadalajara. I consider myself an American. I grew up here. I root for…"
895,Kamala Harris,"""I came to the United States from El Salvador when I was 5 years old. I want people to judge me for the person I am…"
896,Kamala Harris,I’ve met with countless DREAMers over the past few years who inspire me &amp; I’m going to share a few of their stories…
897,Kamala Harris,This sign has stood outside my office since 2017 because I want every DREAMer to know they belong here. It's time f…
898,Kamala Harris,"DREAMers are American in every way but on paper. They grew up here, serve in our military &amp; contribute to our econo…"
899,Kamala Harris,.@SenWhitehouse is right - businesses that want to be part of the solution need to stop funding the partisan groups…
900,Kamala Harris,I can't stress enough how irresponsible it would be for the administration to close our southern border. This wou…
901,Kamala Harris,This won’t prevent people from dying from carbon monoxide poisoning in public housing. It's not hard: Public hous…
902,Kamala Harris,Some infuriating facts as we recognize #EqualPayDay: -women are paid on average just 80 cents to the dollar a man…
903,Kamala Harris,Our system of representative government depends on having an accurate population count through the Census. One year…
